sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;30-39;White;Divorced;Some-college;United-States;Federal-gov;Protective-serv;<=50K
Male;20-29;White;Never-married;Bachelors;England;Private;Prof-specialty;<=50K
Female;50-59;White;Widowed;Some-college;United-States;Self-emp-inc;Sales;>50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Tech-support;<=50K
Male;20-29;White;Never-married;HS-grad;Columbia;Private;Craft-repair;<=50K
Female;40-49;Black;Separated;Some-college;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;Assoc-acdm;United-States;Local-gov;Protective-serv;>50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Sales;>50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Divorced;12th;Mexico;Private;Protective-serv;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;30-39;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;50-59;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;70-79;White;Married-civ-spouse;5th-6th;United-States;Private;Transport-moving;<=50K
Male;40-49;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;50-59;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Female;20-29;White;Never-married;Assoc-voc;United-States;Private;Sales;<=50K
Female;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;40-49;White;Divorced;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;40-49;Asian-Pac-Islander;Married-civ-spouse;Some-college;United-States;State-gov;Adm-clerical;>50K
Female;20-29;White;Divorced;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Married-AF-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;40-49;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;Doctorate;United-States;State-gov;Prof-specialty;>50K
Female;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;30-39;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Male;50-59;White;Widowed;10th;United-States;Self-emp-inc;Transport-moving;<=50K
Female;10-19;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;30-39;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Farming-fishing;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;>50K
Male;30-39;White;Married-civ-spouse;Assoc-acdm;Ireland;Private;Craft-repair;>50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Sales;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Male;30-39;White;Never-married;HS-grad;United-States;Self-emp-inc;Sales;<=50K
Female;40-49;White;Never-married;5th-6th;Dominican-Republic;Private;Machine-op-inspct;<=50K
Female;50-59;White;Widowed;HS-grad;United-States;State-gov;Exec-managerial;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Private;Protective-serv;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;50-59;Asian-Pac-Islander;Married-civ-spouse;11th;Hong;Private;Machine-op-inspct;<=50K
Female;40-49;White;Never-married;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Female;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;40-49;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Adm-clerical;>50K
Female;20-29;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;>50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Transport-moving;<=50K
Female;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;50-59;White;Divorced;11th;United-States;Private;Farming-fishing;<=50K
Male;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Other-service;<=50K
Male;30-39;White;Never-married;Masters;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;50-59;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Prof-specialty;>50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;50-59;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Exec-managerial;>50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Widowed;5th-6th;United-States;Private;Machine-op-inspct;<=50K
Female;70-79;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;20-29;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;50-59;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;>50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;50-59;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Female;40-49;Black;Widowed;Assoc-voc;United-States;Local-gov;Prof-specialty;<=50K
Male;50-59;White;Never-married;Bachelors;Italy;Private;Other-service;>50K
Female;30-39;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Divorced;Some-college;United-States;Local-gov;Craft-repair;<=50K
Female;40-49;White;Divorced;Assoc-acdm;United-States;State-gov;Other-service;<=50K
Male;30-39;Asian-Pac-Islander;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Female;30-39;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;30-39;White;Married-spouse-absent;1st-4th;Guatemala;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Local-gov;Protective-serv;>50K
Female;40-49;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;30-39;Asian-Pac-Islander;Married-civ-spouse;HS-grad;China;Private;Other-service;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;40-49;Black;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;20-29;White;Never-married;Prof-school;United-States;Private;Prof-specialty;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;30-39;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;80-89;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Local-gov;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Local-gov;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;Assoc-voc;United-States;Local-gov;Craft-repair;<=50K
Female;20-29;White;Married-civ-spouse;9th;United-States;Private;Machine-op-inspct;<=50K
Male;10-19;White;Never-married;Some-college;United-States;State-gov;Farming-fishing;<=50K
Female;50-59;White;Divorced;Some-college;Ireland;Private;Handlers-cleaners;<=50K
Female;30-39;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Adm-clerical;>50K
Male;50-59;White;Married-civ-spouse;10th;United-States;Private;Other-service;<=50K
Female;40-49;White;Divorced;Bachelors;United-States;Local-gov;Protective-serv;<=50K
Female;40-49;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Other-service;>50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Craft-repair;<=50K
Male;40-49;White;Married-civ-spouse;Doctorate;United-States;Private;Prof-specialty;>50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;20-29;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;60-69;Black;Divorced;Some-college;United-States;Private;Other-service;<=50K
Female;20-29;White;Married-spouse-absent;HS-grad;United-States;Private;Tech-support;<=50K
Male;50-59;White;Married-civ-spouse;10th;Cuba;Private;Other-service;>50K
Male;30-39;White;Married-civ-spouse;Assoc-voc;United-States;State-gov;Protective-serv;<=50K
Female;30-39;White;Separated;Some-college;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;Germany;Private;Handlers-cleaners;>50K
Male;50-59;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;7th-8th;Portugal;Private;Handlers-cleaners;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;60-69;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;40-49;Black;Married-civ-spouse;Some-college;United-States;Private;Other-service;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Federal-gov;Prof-specialty;<=50K
Female;30-39;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;20-29;White;Never-married;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Other-service;<=50K
Male;30-39;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;20-29;Black;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Married-civ-spouse;11th;United-States;Private;Transport-moving;<=50K
Female;30-39;Black;Married-civ-spouse;9th;United-States;Private;Machine-op-inspct;<=50K
Female;20-29;White;Never-married;HS-grad;Mexico;Private;Craft-repair;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Federal-gov;Exec-managerial;>50K
Female;50-59;White;Divorced;Bachelors;United-States;Private;Sales;<=50K
Male;30-39;White;Never-married;Assoc-acdm;United-States;Private;Craft-repair;<=50K
Male;60-69;White;Never-married;Bachelors;United-States;State-gov;Exec-managerial;<=50K
Male;30-39;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Divorced;Masters;United-States;Local-gov;Prof-specialty;<=50K
Female;50-59;White;Divorced;HS-grad;United-States;State-gov;Adm-clerical;<=50K
Female;10-19;White;Never-married;11th;United-States;Private;Protective-serv;<=50K
Male;30-39;White;Divorced;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;30-39;White;Never-married;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;30-39;Black;Married-spouse-absent;HS-grad;United-States;Local-gov;Farming-fishing;<=50K
Male;30-39;Black;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Never-married;5th-6th;United-States;Private;Machine-op-inspct;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;60-69;White;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Craft-repair;>50K
Male;50-59;White;Married-spouse-absent;HS-grad;Poland;Private;Machine-op-inspct;<=50K
Male;10-19;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;40-49;Asian-Pac-Islander;Married-civ-spouse;HS-grad;China;Private;Other-service;<=50K
Male;20-29;Asian-Pac-Islander;Married-civ-spouse;HS-grad;United-States;Federal-gov;Handlers-cleaners;<=50K
Female;30-39;White;Divorced;10th;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;<=50K
Male;30-39;White;Married-civ-spouse;Doctorate;United-States;Self-emp-inc;Prof-specialty;<=50K
Male;40-49;White;Married-civ-spouse;Assoc-voc;United-States;Private;Other-service;<=50K
Male;30-39;Black;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;60-69;Black;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;20-29;Black;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Female;10-19;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;30-39;White;Never-married;Assoc-voc;United-States;State-gov;Craft-repair;<=50K
Female;20-29;White;Never-married;12th;United-States;Private;Other-service;<=50K
Female;60-69;White;Widowed;HS-grad;United-States;Private;Sales;>50K
Female;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;30-39;White;Divorced;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;60-69;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;>50K
Female;30-39;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Female;10-19;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;40-49;White;Married-civ-spouse;7th-8th;Hong;Private;Machine-op-inspct;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Married-civ-spouse;10th;United-States;Private;Craft-repair;<=50K
Female;30-39;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Never-married;Some-college;Mexico;Local-gov;Prof-specialty;<=50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Separated;Some-college;United-States;State-gov;Tech-support;<=50K
Male;30-39;White;Married-civ-spouse;Assoc-acdm;United-States;Federal-gov;Protective-serv;<=50K
Male;30-39;White;Married-civ-spouse;Masters;France;Private;Exec-managerial;<=50K
Male;40-49;White;Married-civ-spouse;Bachelors;United-States;Private;Other-service;>50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Married-spouse-absent;7th-8th;United-States;Federal-gov;Handlers-cleaners;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;>50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;20-29;White;Never-married;Assoc-acdm;United-States;Local-gov;Prof-specialty;<=50K
Male;50-59;White;Separated;1st-4th;United-States;Private;Machine-op-inspct;<=50K
Male;50-59;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Female;50-59;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Never-married;10th;United-States;Private;Craft-repair;<=50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Craft-repair;<=50K
Male;30-39;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;20-29;Black;Divorced;9th;United-States;Private;Machine-op-inspct;<=50K
Female;70-79;White;Widowed;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;State-gov;Craft-repair;<=50K
Female;30-39;White;Never-married;Some-college;United-States;Private;Exec-managerial;<=50K
Male;10-19;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;60-69;White;Widowed;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;40-49;White;Never-married;HS-grad;United-States;Local-gov;Other-service;<=50K
Male;40-49;White;Married-civ-spouse;Masters;United-States;Private;Adm-clerical;>50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;40-49;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;50-59;Black;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;30-39;Black;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Female;40-49;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Male;10-19;White;Never-married;10th;United-States;Private;Other-service;<=50K
Female;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Female;20-29;Black;Married-spouse-absent;12th;United-States;Private;Other-service;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;20-29;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;30-39;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;50-59;White;Separated;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Never-married;Some-college;United-States;Local-gov;Protective-serv;<=50K
Female;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;60-69;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Sales;<=50K
Female;20-29;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;30-39;White;Divorced;HS-grad;United-States;Private;Exec-managerial;>50K
Male;60-69;White;Married-civ-spouse;Assoc-voc;United-States;Local-gov;Exec-managerial;>50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30-39;White;Never-married;Some-college;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;50-59;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30-39;Black;Divorced;Some-college;United-States;Federal-gov;Handlers-cleaners;<=50K
Male;20-29;White;Never-married;Bachelors;Italy;Local-gov;Prof-specialty;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;10-19;White;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Prof-specialty;>50K
Female;50-59;Black;Married-civ-spouse;Masters;United-States;State-gov;Prof-specialty;>50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;40-49;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;20-29;White;Never-married;10th;United-States;Private;Craft-repair;<=50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;>50K
Female;20-29;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;20-29;White;Married-civ-spouse;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;50-59;White;Married-civ-spouse;9th;Puerto-Rico;Private;Machine-op-inspct;<=50K
Female;10-19;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Female;30-39;White;Divorced;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Female;50-59;Black;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;20-29;White;Married-civ-spouse;12th;United-States;Private;Craft-repair;>50K
Male;30-39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Female;40-49;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;>50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;30-39;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;30-39;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;40-49;White;Separated;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Male;20-29;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Female;50-59;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;40-49;White;Divorced;Some-college;United-States;Private;Sales;>50K
Male;20-29;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Female;20-29;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20-29;White;Married-civ-spouse;Some-college;United-States;Federal-gov;Adm-clerical;>50K
Male;60-69;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;Mexico;Self-emp-not-inc;Craft-repair;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Male;40-49;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Machine-op-inspct;>50K
Male;50-59;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;Tech-support;<=50K
Male;30-39;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;20-29;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Divorced;Bachelors;United-States;Local-gov;Protective-serv;>50K
Male;40-49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;50-59;White;Married-civ-spouse;Bachelors;United-States;Federal-gov;Prof-specialty;>50K
Female;50-59;White;Widowed;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;50-59;White;Divorced;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;40-49;Amer-Indian-Eskimo;Divorced;Masters;United-States;Local-gov;Prof-specialty;>50K
Female;30-39;Asian-Pac-Islander;Never-married;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;11th;United-States;Self-emp-not-inc;Craft-repair;<=50K
Female;10-19;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;30-39;White;Married-civ-spouse;Masters;United-States;Local-gov;Protective-serv;>50K
Female;50-59;Black;Divorced;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;<=50K
Female;20-29;White;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Divorced;Some-college;United-States;Private;Sales;<=50K
Male;20-29;White;Separated;Some-college;United-States;Private;Craft-repair;<=50K
Male;50-59;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Male;30-39;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;>50K
Female;20-29;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Female;20-29;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;40-49;White;Married-civ-spouse;5th-6th;El-Salvador;Private;Other-service;<=50K
