sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Primary education;Europe;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;Europe;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Female;0-19;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;Black;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Female;40-59;White;Divorced;Higher education;North America;Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Male;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;Black;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Female;40-59;White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Never-married;Secondary education;North America;Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;Black;Divorced;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;Black;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;60-79;Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;>50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;60-79;White;Widowed;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;40-59;Black;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Female;60-79;White;Widowed;Higher education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;Secondary education;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;0-19;Black;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;60-79;White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Male;0-19;White;Never-married;Secondary education;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Widowed;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Female;40-59;Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;40-59;White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Separated;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;Black;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Female;60-79;White;Widowed;Higher education;North America;Non-Government;Other;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Government;Other;>50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Married-spouse-absent;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;60-79;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;60-79;Black;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;>50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;0-19;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Never-married;Higher education;Europe;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Government;Other;>50K
Male;20-39;White;Never-married;Higher education;North America;Government;Technical;<=50K
Male;20-39;White;Never-married;Primary education;North America;Non-Government;Nontechnical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Government;Other;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;60-79;White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Male;20-39;Asian-Pac-Islander;Never-married;Higher education;Asia;Non-Government;Other;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-spouse-absent;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;Black;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Separated;Secondary education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Government;Technical;>50K
Male;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;40-59;Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Primary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Government;Technical;<=50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Government;Technical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;Black;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-spouse-absent;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Never-married;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;Black;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Female;40-59;Black;Separated;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Female;40-59;Black;Divorced;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Never-married;Higher education;North America;Government;Technical;<=50K
Male;40-59;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Government;Technical;<=50K
Female;40-59;White;Divorced;Secondary education;North America;Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Government;Other;>50K
Male;20-39;Black;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;0-19;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;Black;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Widowed;Higher education;North America;Non-Government;Other;<=50K
Female;40-59;White;Married-spouse-absent;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Separated;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;Asian-Pac-Islander;Married-civ-spouse;Higher education;Asia;Non-Government;Nontechnical;<=50K
Male;60-79;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;40-59;White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;*
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;40-59;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;60-79;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;20-39;White;Divorced;Higher education;North America;Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;40-59;Black;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;40-59;Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;40-59;Black;Divorced;Higher education;North America;Government;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Non-Government;Nontechnical;>50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
*;*;*;*;*;*;*;*;*
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;20-39;Black;Divorced;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;Black;Separated;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;Asian-Pac-Islander;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;40-59;Black;Widowed;Secondary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Primary education;North America;Non-Government;Technical;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;40-59;White;Separated;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Never-married;Primary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;*
Female;40-59;White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;20-39;Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
*;*;*;*;*;*;*;*;*
Female;20-39;White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;40-59;White;Never-married;Higher education;North America;Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Divorced;Secondary education;North America;Non-Government;Technical;<=50K
Female;40-59;White;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Male;20-39;White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;40-59;White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Male;60-79;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;60-79;White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;40-59;Black;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Male;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;20-39;White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Female;20-39;White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Female;20-39;White;Divorced;Higher education;North America;Government;Technical;<=50K
Male;0-19;White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;20-39;Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
